Kind, Manufacturer, Pattern Name, Pattern Number, Item Number, Description
silver, West Bend Fltwr(Ohs), None, n/a, n/a, n/a
silver, West Bend Fltwr(Ohs), None, n/a, n/a, n/a
silver, West Bend Fltwr(Ohs), None, n/a, n/a, n/a
silver, West Bend Fltwr(Ohs), None, n/a, n/a, n/a
silver, West Bend Fltwr(Ohs), None, n/a, n/a, n/a
silver, West Bend Fltwr(Ohs), None, n/a, n/a, n/a
silver, West Bend Fltwr(Ohs), None, n/a, n/a, n/a
silver, West Bend Fltwr(Ohs), None, n/a, n/a, n/a
silver, West Bend Fltwr(Ohs), None, n/a, n/a, n/a
silver, West Bend Fltwr(Ohs), None, n/a, n/a, n/a
silver, West Bend Fltwr(Ohs), None, n/a, n/a, n/a
silver, West Elm Flatware, Brushed Round (Stainless), n/a, 308956,  STAINLESS,SATIN HANDLE,GLOSSY BOWL
silver, West Elm Flatware, Cube (Stainless), n/a, 308962,  STAINLESS,18/8,GLOSSY,SQUARE HANDLE
silver, West Elm Flatware, Petal (Stainless), n/a, 308952,  STAINLESS,SATIN,CURVED HANDLE,FLAT TIP
silver, West Elm Flatware, Promenade (Stainless), n/a, 405390,  STAINLESS,USA,GLOSSY,PLAIN,ROUND TIP
silver, Westmorland Silver, Enchanting Orchid-Wss (Sterling, 1950), 1950/W231, 112839,  STERLING, 1950
silver, Westmorland Silver, George & Martha Washington (Str,1940), 1940/W232, 112840,  STERLING, 1940
silver, Westmorland Silver, John & Priscilla (Strl, 1940, Monos), 1940, 178742,  STERLING, 1940, MONOGRAMS
silver, Westmorland Silver, John & Priscilla (Strl, 1940, No Monos), 1940/W233, 112841,  STERLING, 1940, NO MONOGRAMS
silver, Westmorland Silver, John & Priscilla (Strl,1940,Hollowware), 621, 170626,  STERLING, 1940, HOLLOWWARE ONLY
silver, Westmorland Silver, Lady Hilton (Sterling, 1940, Monograms), 1940, 379964,  STERLING, 1940, MONOGRAMS
silver, Westmorland Silver, Lady Hilton (Sterling,1940,No Monograms), 1940/W234, 112842,  STERLING, 1940, NO MONOGRAMS
silver, Westmorland Silver, Master Piece Type List-Sterling(Pre1940), n/a, 284396,  PIECE TYPES INTERNAL USE ONLY
silver, Westmorland Silver, Milburn Rose (Sterling, 1940), 1940/W235, 112844,  STERLING, 1940
silver, Westmorland Silver, Milburn Rose (Strl, 1940, Hollowware), 1940, 170629,  STERLING, 1940, HOLLOWWARE ONLY
silver, Westmorland Silver, Misc Sterling Hollowware, 621, 112843,  STERLING, HOLLOWWARE ONLY
silver, Westmorland Silver, 621 (Sterling Hollowware), 621, 238094,  STERLING HOLLOWWARE ONLY
silver, Westmorland Silver, 9015 (Silverplate,hollowware), 9015, 286016,  SILVERPLATE, HOLLOWWARE
silver, Westmorland Silver, WSS2 (Sterling), n/a, 403103,  STERLING
silver, Wh Glenny Sons &Co;, GWH1 (STERLING), n/a, 294260,  STERLING, SCROLLS &AMP; FLOWERS
silver, Wh Glenny Sons &Co;, GWH2 (SILVERPLATE), n/a, 336808,  SILVERPLATE,PAISLEY&AMP;FAN HANDLE
silver, Wheel & Barrow, WBZ1 (STAINLESS), n/a, 353494,  STAINLESS,PLAIN SATIN
silver, Whitby Silverplate, Whitby, 1931, 128047,  SILVERPLATE, R.C CO.
silver, Whiting & Davis, Misc Silverplate Hollowware, n/a, 349301,  SILVERPLATE, MISCELLANEOUS HOLLOWWARE
silver, Whiting & Davis, States & Cities Souvenir Spoons(Sterlng), n/a, 390051,  STERLING, MOTIFS OF STATES OR CITIES
silver, Whiting & Davis, WVI2(STERLING), n/a, 365618,  STERLING,PLAIN,SCALLOPED TIP
silver, Whole Home Flatware, Autumn Splendor (Plastic, Stnls), n/a, 317016,  STAINLESS,VARIOUS COLOR PLASTIC HANDLES
silver, Whole Home Flatware, Braddock (Stainless), n/a, 360410,  STAINLESS, GLOSSY, PLAIN, FLAT TIP
silver, Whole Home Flatware, Cambrian (Stainless), n/a, 361440,  STAINLESS,GLOSSY,PLAIN,SQUARED BEVEL TIP
silver, Whole Home Flatware, Devola (Stainless), n/a, 361444,  STAINLESS,GLOSSY,WRAPPED HANDLE,BEAD TIP
silver, Whole Home Flatware, Elite Swirl (Stainless), n/a, 360405,  STAINLESS,GLOSSY,SWIRLED OFF CENTER RIBS
silver, Whole Home Flatware, Gridley (Stainless), n/a, 360418,  STAINLESS,GLOSSY,BEAD OUTLINE,ROUND TIP
silver, Whole Home Flatware, Katella (Stainless), n/a, 361442,  STAINLESS,SATIN,GLOSSY SECTIONED OUTLINE
silver, Whole Home Flatware, Martindale (Stainless), n/a, 360414,  STAINLESS, GLOSSY, BEADED OUTLINE
silver, Whole Home Flatware, Millgrove (Stainless), n/a, 360420,  STAINLESS,SATIN,GLOSSY HEEL &AMP; BOWL,PLAIN
silver, Whole Home Flatware, Waterbury (Stainless), n/a, 360417,  STAINLESS,GLOSSY,OUTLINE,TIPPED END
silver, Whole Home Flatware, WHH1 (Stainless), n/a, 223069,  STAINLESS, SQUARISH, PLAIN
silver, Wilbert Terry, WBY1 (COIN), n/a, 371212,  COIN SILVER,CT,1785,PLAIN,ROUND TIP
silver, Wilheim Ludwig, WUL1 (STERLING, HOLLOWWARE), n/a, 391315,  STERLING, HOLLOWWARE,ROSES
silver, Wilkens, Alt Englisch (Silverplate), n/a, 296871,  SILVERPLATE, 90, TIPPED, NO EDGE
silver, Wilkens, Alt Englisch (Sterling), 25245, 343902,  STERLING, 925, GLOSSY, TIPPED
silver, Wilkens, Altura (Stainless), 2398, 343727,  STAINLESS,GLOSSY,18/10,RAISED TIP
silver, Wilkens, Ambassador (Silverplate, Hollowware), n/a, 343968,  SILVERPLATE, HOLLOWWARE ONLY
silver, Wilkens, Ambassador (Sterling, Hollowware), n/a, 343967,  STERLING, HOLLOWWARE ONLY, 925
silver, Wilkens, Angolo (Stainless), 2383, 112154,  STAINLESS, 18/10, PLAIN, ROUND TIP
silver, Wilkens, Anthuria (Stainless), 2382, 112155,  STAINLESS, 18/8 OR 18/10, ANGULAR HANDLE
silver, Wilkens, Argento (Sterling), 25264, 230548,  STERLING, 925, PLAIN
silver, Wilkens, Augsburger Faden (Silverplate), 1639, 112190,  SILVERPLATED, FIDDLE SHAPE
silver, Wilkens, Augsburger Faden (Sterling), 25003, 230550,  STERLING, 925, FIDDLE SHAPE
silver, Wilkens, Augsburger Faden-Gemstones (Sterling), n/a, 344013,  STERLING, 925, VARIOUS GEMSTONE ACCENTS
silver, Wilkens, August Der Starke (Sterling), 25228, 343908,  STERLING, 925, OUTLINED, SCALLOP TIP
silver, Wilkens, Aura (Stainless), 2367, 112156,  STAINLESS,18/8 OR 18/10,GLOSSY,POINT TIP
silver, Wilkens, Bahia (Stainless), n/a, 112157,  STAINLESS
silver, Wilkens, Cambridge (Stainless), n/a, 112158,  STAINLESS, 18/8,    GLOSSY, HANDLE DSN
silver, Wilkens, Cantone (Silverplate), 1672, 343746,  SILVERPLATE, PLAIN, GLOSSY
silver, Wilkens, Cantone (Stainless), 2392, 343728,  STAINLESS, 18/10, SATIN FINISH
silver, Wilkens, Cantone (Stainless), 2392, 228843,  STAINLESS, 18/10, GLOSSY FINISH
silver, Wilkens, Castell (Stainless), n/a, 163721,  STAINLESS,18/8,GLOSSY,FIDDLE SHAPE
silver, Wilkens, Chippendale (Silverplate), 1602, 230552,  SILVERPLATE, OUTLINED EDGE, 90
silver, Wilkens, Chippendale (Silverplate, Hollowware), n/a, 343971,  SILVERPLATE, HOLLOWWARE ONLY
silver, Wilkens, Chippendale (Sterling), n/a, 163379,  STERLING, OUTLINED EDGE
silver, Wilkens, Chippendale (Sterling, Hollowware), n/a, 343970,  STERLING, HOLLOWWARE ONLY
silver, Wilkens, Chippendale-Gemstones (Sterling), n/a, 344016,  STERLING, 925, VARIOUS GEMSTONE ACCENTS
silver, Wilkens, Classic (Sterling, 1961), 25234, 343748,  STERLING, 1961, PLAIN, GLOSSY
silver, Wilkens, Classico (Silverplate), 1876, 343890,  SILVERPLATE, 150, PLAIN, FLAT TIP
silver, Wilkens, Classico (Stainless, Glossy), 2389, 228845,  STAINLESS, 18/10, GLOSSY
silver, Wilkens, Classico (Stainless, Satin), 2390, 228847,  STAINLESS, 18/10, SATIN
silver, Wilkens, Contura (Stainless), 2396, 228848,  STAINLESS, 18/10, SATIN
silver, Wilkens, Diamant (Silverplate), 1665, 343895,  SILVERPLATE, 180, OUTLINED, LINES AT HEE
silver, Wilkens, Disney Collection (Silverplate), n/a, 194116,  SILVERPLATE, VARIOUS DISNEY CHARACTERS
silver, Wilkens, Divo (Stainless), 2399, 228849,  STAINLESS, 18/10, GLOSSY, SQUARE BOWLS
silver, Wilkens, Dresdner Barock (Silverplate), 1648, 343761,  SILVERPLATE, OUTLINED, SCROLLS
silver, Wilkens, Dresdner Barock (Sterling, 925), 25219, 343759,  STERLING, 925, OUTLINED, SCROLLS
silver, Wilkens, Dresdner Baroque (Sterling, 800), n/a, 112159,  STERLING, 800, OUTLINED, SCROLLS
silver, Wilkens, Epoca (Silverplate, 1975), 1664, 343772,  SILVERPLATE, 1975, GLOSSY, PLAIN
silver, Wilkens, Epoca (Stainless), 2371, 112160,  STAINLESS,18/8 OR 18/10,PLAIN,GLOSSY
silver, Wilkens, Epoca (Sterling), 25255, 343917,  STERLING, 925, GLOSSY, PLAIN
silver, Wilkens, Evento (Stainless), 2385, 228850,  STAINLESS, 18/10, GLOSSY
silver, Wilkens, Faden (Sterling), n/a, 112161,  STERLING
silver, Wilkens, Fino (Stainless), n/a, 112162,  STAINLESS,18/8,GLOSSY,GEOMETRIC DESN
silver, Wilkens, Fjord (Stainless), n/a, 112163,  STAINLESS,GLOSSY,18/8
silver, Wilkens, Friedrich (Stainless, Glossy), 2001, 228851,  STAINLESS, 18/10, GLOSSY
silver, Wilkens, Friedrich (Stainless, Satin), 2002, 228852,  STAINLESS, 18/10, SATIN
silver, Wilkens, Gala (Silverplate, 1993), 1666, 343774,  SILVERPLATE, 1993, GLOSSY, TIPPED
silver, Wilkens, Gala (Sterling, 1993), 25256, 343776,  STERLING, 1993, 925, GLOSSY, TIPPED
silver, Wilkens, Gala Dekorvergoldet (Strl, Gold Accent), 25258, 343919,  STERLING, GOLD ACCENTS, 925, GLOSSY
silver, Wilkens, Gala Dekovergoldet (Slvp, Gold Accent), 1567, 343889,  SILVERPLATE, 90, GOLD ACCENTS
silver, Wilkens, Galleria (Stainless), n/a, 112164,  STAINLESS,18/8,SATIN HANDLE,GLOSSY BOWL
silver, Wilkens, Greco (Stainless), 2381, 112165,  STAINLESS, 18/8 OR 18/10, COLUMN DECOR
silver, Wilkens, Imago (Stainless), n/a, 112166,  STAINLESS,18/8 PLAINROUND TIP BACKWARDS
silver, Wilkens, Invito (Stainless), n/a, 112167,  STAINLESS, 18/8,    PLAIN, GLOSSY
silver, Wilkens, Konigsspaten (Silverplate), 1868, 343891,  SILVERPLATE, 150, GLOSSY, FIDDLE W/RIDGE
silver, Wilkens, Konigsspaten (Sterling, 1830), 25259, 343779,  STERLING, 1830, GLOSSY, FIDDLE W/RIDGE
silver, Wilkens, Liguria (Stainless), n/a, 112168,  STAINLESS, 18/8,    HANDLE DESIGN
silver, Wilkens, Margeriten (Sterling, 1900), 25145, 343927,  STERLING, 1900, 925, FLAT TIP, FLOWERS
silver, Wilkens, Misc Silverplate Hollowware, n/a, 314064,  SILVERPLATE, MISCELLANEOUS HOLLOWWARE
silver, Wilkens, Misc Stainless Hollowware, n/a, 313185,  STAINLESS, MISCELLANEOUS HOLLOWWARE
silver, Wilkens, Mondano (Stainless), 2368, 112169,  STAINLESS,18/8 OR 18/10,DOUBLE LINES
silver, Wilkens, Monika (Sterling), n/a, 181792,  STERLING,GLOSSY,OUTLINED
silver, Wilkens, Nova (Stainless), 2357, 112170,  STAINLESS,18/8 OR 18/10,GERMANY,SATIN
silver, Wilkens, Nova-Black (Stainless), n/a, 112171,  STAINLESS, 18/8     BLACK HANDLE
silver, Wilkens, Nova-White (Stainless), n/a, 112172,  STAINLESS, WHITE    HANDLE, 18/8
silver, Wilkens, Octa (Stainless), 2361, 112173,  STAINLESS, 18/8 OR 18/10, SATIN&AMP;GLOSSY
silver, Wilkens, Opera (Silverplate), 1674, 343897,  SILVERPLATE, 180, GLOSSY, PLAIN
silver, Wilkens, Opera (Sterling), 25265, 343934,  STERLING, 925, GLOSSY, PLAIN
silver, Wilkens, Ostfriesen (Silverplate), n/a, 118827,  SILVERPLATE,GLOSSY, DATE UNKNOWN
silver, Wilkens, Ostfriesen (Sterling), n/a, 178413,  STERLING,HTB,925,SCROLLS
silver, Wilkens, Oxford (Stainless), n/a, 112174,  STAINLESS, 18/8     GLOSSY,DOUBLE LINE
silver, Wilkens, Palladio (Silverplate, 1992), 1671, 343780,  SILVERPLATE,1992,GLOSSY,ROUND ANGULAR
silver, Wilkens, Palladio (Stainless, Glossy), 2377, 112175,  STAINLESS, 18/8 OR 18/10, PLAIN, ROUND
silver, Wilkens, Palladio (Stainless, Satin), 2378, 228853,  STAINLESS, 18/10, SATIN
silver, Wilkens, Palladio (Sterling), n/a, 160663,  STERLING,925,PLAIN,ROUND ANGULAR
silver, Wilkens, Perlstab Louis Xvi, n/a, 263363,  800, BEADED EDGE, STERLING
silver, Wilkens, Platura (Silverplate), n/a, 112179,  SILVERPLATE,        DATE UNKNOWN
silver, Wilkens, Polygon (Stainless), n/a, 112180,  STAINLESS,GLOSSY    18/8, FACETS DESIGN
silver, Wilkens, Prado (Silverplate, 1992), 1669, 343784,  SILVERPLATE,1992,FLAT TIP,LINES AT HEEL
silver, Wilkens, Prado (Sterling), 25260, 343936,  STERLING, 925, FLAT TIP, LINES AT HEEL
silver, Wilkens, Punto (Stainless), n/a, 112181,  STAINLESS,18/8,BURNISHED W/GLOSSY CIRCLE
silver, Wilkens, Rokkoko (Silverplate), n/a, 234279,  SILVERPLATE, GERMANY, GLOSSY, SCROLLS
silver, Wilkens, Rokkoko (Sterling), 3239, 343900,  STERLING, 800, SCROLLS
silver, Wilkens, Rosemarie (Sterling), n/a, 131565,  STERLING, GERMANY, EMBOSSED HANDLE
silver, Wilkens, Rotondo (Silverplate), 1572, 343885,  SILVERPLATE, 90, GLOSSY, PLAIN
silver, Wilkens, Rotondo (Stainless), 2384, 112182,  STAINLESS, 18/10, GLOSSY
silver, Wilkens, Rotondo (Stainless), 2379, 343731,  STAINLESS, 18/10, SATIN FINISH
silver, Wilkens, Scala (Stainless), 2403, 343732,  STAINLESS, 18/10, GLOSSY FINISH
silver, Wilkens, Schloss Gripsholm (Silverplate), 1549, 343887,  SILVERPLATE, 90, SCROLLS ON WINGS
silver, Wilkens, Schloss Gripsholm (Sterling), 3246, 343904,  STERLING, 925, GLOSSY, SCROLLS ON WINGS
silver, Wilkens, Schloss Mirabell (Silverplate), n/a, 218250,  SILVERPLATE, 90, FLOWER AT TIP
silver, Wilkens, Schloss Mirabell (Sterling), 3248, 343905,  STERLING, 800, GLOSSY, FLOWER AT TIP
silver, Wilkens, Schloss Rosenborg (Silverplate), n/a, 318378,  SILVERPLATE,90,ROUND TIP/SCROLLS&AMP;FLOWER 
silver, Wilkens, Schloss Rosenborg (Sterling), 3247, 343906,  STERLING,800,ROUND TIP,SCROLLS&AMP;FLOWERS
silver, Wilkens, Schloss Windsor (Sterling), 25251, 343938,  STERLING, 925, OUTLINED, SCALLOP TIP
silver, Wilkens, Schwedisch Faden (Silverplate, 1982), 1660, 343793,  SILVERPLATE, 1982, OUTLINED, ROUND TIP
silver, Wilkens, Schwedisch Faden (Sterling, 1982), 25252, 343788,  STERLING, 1982, OUTLINED, ROUND TIP
silver, Wilkens, Schwedisch Faden-Gemstones (Sterling), n/a, 344020,  STERLING, 925, VARIOUS GEMSTONE ACCENTS
silver, Wilkens, Schwedisch Faden-Gold Vermeil (Sterling), n/a, 344021,  STERLING, GOLD VERMEIL
silver, Wilkens, Silhouette (Silverplate, Hollowware), n/a, 343969,  SILVERPLATE, HOLLOWWARE ONLY
silver, Wilkens, Silhouette (Sterling), 25253, 343940,  STERLING, 925, POINTED TIP, PLAIN
silver, Wilkens, Silhouette (Sterling, Hollowware), n/a, 343977,  STERLING, HOLLOWWARE ONLY
silver, Wilkens, Skagen (Stainless), 2353, 112183,  STAINLESS, 18/8 OR 18/10, GLOSSY
silver, Wilkens, Spada (Stainless), 2395, 228855,  STAINLESS, 18/10, SATIN &AMP; GLOSSY
silver, Wilkens, Spaten (Silverplate, 1850), 1638, 343803,  SILVERPLATE, 1850, FIDDLE HANDLE, WINGS
silver, Wilkens, Spaten (Silverplate, Hollowware), n/a, 343972,  SILVERPLATE, HOLLOWWARE ONLY
silver, Wilkens, Spaten (Sterling, 1850), 25240, 343794,  STERLING, 1850, FIDDLE HANDLE, WINGS
silver, Wilkens, Spaten (Sterling, Hollowware), n/a, 343973,  STERLING, HOLLOWWARE ONLY
silver, Wilkens, Spaten-Gemstones (Sterling), n/a, 344014,  STERLING, 925, VARIOUS GEMSTONE ACCENTS
silver, Wilkens, Strassburger Empire (Silverplate), n/a, 259427,  SILVERPLATE,90,RIBBED,WREATH
silver, Wilkens, Strassburger Empire (Sterling), n/a, 160405,  STERLING,RIBBED,WREATH, POINTED TIP
silver, Wilkens, Tavola (Stainless), 2387, 228856,  STAINLESS, 18/10, GLOSSY
silver, Wilkens, Tivoli (Stainless), n/a, 112186,  STAINLESS
silver, Wilkens, Tulipan (Sterling, 1900), 25147, 343932,  STERLING, 1900, 925, ASYMMETRIC SWIRL
silver, Wilkens, Veneto (Stainless), 2370, 112188,  STAINLESS, 18/8 OR 18/10, SATIN &AMP; GLOSSY
silver, Wilkens, Veneto Gold (Stnl,Gldacct), n/a, 112187,  STAINLESS, 18/8, GLD ACCT,SATINHND,GLSY
silver, Wilkens, Wega (Stainless), n/a, 112189,  STAINLESS
silver, Wilkens, Yacht (Sterling), n/a, 112195,  STERLING
silver, Wilkens, 516 (Sterling), 516, 341130,  STERLING,800,OUTLINED EDGE
silver, Wilkens, 800-1(Sterling), 800-1, 329769,  STERLING,CROSSED ANCHOR AND KEY
silver, Wilkens, 2333 (Stainless), 2333, 335539,  STAINLESS,18/8,SATIN, NO DESIGN
silver, Wilkens, 8415 (Sterling,hollowware), 8415, 267590,  STERLING,HOLLOWWARE
silver, Wilkens, WIS3 (Silverplate), n/a, 112192,  SILVERPLATE, 990
silver, Wilkens, WIS5 (Stainless), n/a, 112194,  STAINLESS, 18/8,    SATIN FINISH
silver, Wilkens, WIS6 (Stainless), n/a, 171050,  STAINLESS,EDELSTAHL,18/8,LARGE DOTS
silver, Wilkens, WIS8 (Sterling), n/a, 222200,  STERLING, SCROLLS AT HEEL
silver, Wilkens, WIS9 (Stainless), n/a, 228260,  STAINLESS,TIPPED,GERMANY
silver, Wilkens, WIS10 (Silverplate), n/a, 240180,  SILVERPLATE,RIBBED TIP
silver, Wilkens, WIS11 (Sterling), n/a, 256203,  STERLING, 800,GREEK KEY OUTLINE
silver, Wilkens, WIS12 (Sterling), n/a, 275421,  STERLING,800,SCROLLS,PLANT
silver, Wilkens, WIS13 (Silverplate), n/a, 285701,  SILVERPLATE,90,OUTLINED EDGE,GLOSSY
silver, Wilkens, WIS16 (Silverplate), n/a, 301979,  SILVERPLATE,90,WAVY LINES AT TIP
silver, Wilkens, WIS17 (Silverplate), n/a, 317810,  SILVERPLATE,90,DOTS ON TIP OF HANDLE
silver, Wilkens, WIS18 (Sterling), n/a, 350078,  STERLING,800,SCROLLS,FLOWERS&AMP;LEAVES
silver, Wilkens, WIS19 (Stainless), n/a, 399242,  STAINLESS,TIPPED,NO DESIGN,18/8
silver, Wilkens, WIS20 (Silverplate), n/a, 400266,  SILVERPLATE, PLAIN, ROUND TIP
silver, Wilkens, WIS21 (Silverplate), n/a, 402834,  SILVERPLATE,RIDGES,GERMANY
silver, William Adams (Coin), W2A1 (COIN, HOLLOWWARE), n/a, 354733,  COIN,HOLLOWWARE,1831-1842,NEW YORK
silver, William Adams (Coin), W2A2 (COIN), n/a, 369307,  COIN SILVER,NY,1831,SCROLLS,FAN
silver, William Aitken, WTK1 (STERLING), n/a, 357671,  STERLING,PLAIN
silver, William Aitken, WTK2 (STERLING, HOLLOWWARE), n/a, 389933,  STERLING, HOLLOWWARE
silver, William Aitken, WTK3 (STERLING,HOLLOWWARE), n/a, 413860,  STERLING,HOLLOWWARE ONLY
silver, William Brown, W1B1 (COIN), 1810, 358365,  COIN SILVER,MD,1810,FIDDLE,WINGS
silver, William C. Little, W3L1 (COIN), n/a, 405136,  COIN SILVER,MA,B1745,FIDDLE HANDLE
silver, William Chawner, W3C1 (STERLING), n/a, 356438,  STERLING,FIDDLE SHAPE,WINGS,TIPPED END
silver, William Chawner, W3C2 (STERLING), n/a, 404816,  STERLING,FIDDLE SHAPE,WINGS,SHELL TIP
silver, William Coghill, WMH1 (STERLING), n/a, 371801,  STERLING, BEADED EDGE, ROUND TIP
silver, William Comyns&Sons;, WMY1 (STERLING), n/a, 392942,  STERLING,R221917,SCROLLS,ROPE EDGE
silver, William Devenport, WDV1 (STERLING, HOLLOWWARE), n/a, 347960,  STERLING, HOLLOWWARE, PLAIN
silver, William Eley/Fearn, 1811Q (STERLING), 1811Q, 332185,  STERLING,BEADED EDGE,ROUND TIP
silver, William Eley/Fearn, WFR1 (STERLING), n/a, 405285,  STERLING,GLOSSY,OUTLINE,SHELL TIP
silver, William Faber & Sons, WFS1 (Silverplate), n/a, 187616,  SILVERPLATE,GLOSSY,DOTS
silver, William Faber & Sons, WFS2 (Sterling), n/a, 201232,  STERLING,FLORAL,GLOSSY
silver, William Faber & Sons, WFS3 (Sterling), n/a, 209231,  STERLING,ROUND,TIPT
silver, William Faber & Sons, WFS4 (Sterling), n/a, 244472,  STERLING,FLOWERS &AMP; LEAVES
silver, William Faber & Sons, WFS5 (Sterling), n/a, 306347,  STERLING,ENGRAVED,BRIGHT CUT
silver, William Faber & Sons, WFS6 (Coin), n/a, 356905,  COIN SILVER,PA,1828,SCROLLS&AMP;RIDGES
silver, William Faber & Sons, WFS7 (Coin), n/a, 367026,  COIN SILVER,PA,1828,FIDDLE,TIPPED,WINGS
silver, William Gale, GWQ1 (STERLING), n/a, 379191,  STERLING,NY,1799,FISH
silver, William Gale, Jr, Gothic, 1847, 205172,  GOTHIC ARCH MOTIF HANDLE
silver, William Gale, Jr, Medallion (Sterling, 1866), 1866, 234215,  STERLING,1866,APPLIED,ENGRAVED
silver, William Gale, Jr, Wgjwgj1 (Sterling), n/a, 202450,  STERLING,ETCHED,GARLAND,TEXTURED
silver, William Gale, Jr, WGJ2 (Sterling), n/a, 210148,  STERLING, FIDDLE SHAPE, TIPPED
silver, William Gale, Jr, WGJ3 (Sterling), n/a, 299875,  STERLING,CHASED TIP, TWIST HEEL
silver, William Gale, Jr, WGJ4 (Sterling), n/a, 309894,  STERLING,925,OUTLINED EDGE
silver, William H Ewan, W2E1, n/a, 373286,  COIN SILVER,SC,1849,WHEAT SHEAF&AMP;SICKLE
silver, William H White, WHZ1 (COIN), n/a, 294541,  COIN SILVER,PA,1835,FIDDLE SHAPE,TIPPED
silver, William I. Tenney, WNY1 (COIN), n/a, 363450,  COIN SILVER,NY,1831,FIDDLE THREAD,WINGS
silver, William Ker Reid, WKR1 (STERLING, HOLLOWWARE), n/a, 405320,  STERLING, HOLLOWWARE, ENGRAVED ROSES
silver, William Mammat & Son, Misc Sterling Hollowware, n/a, 374384,  STERLING, MISCELLANEOUS HOLLOWWARE
silver, William Mitchell , WML1 (COIN), n/a, 285108,  COIN SILVER,FIDDLE,WINGS,NO DESIGN
silver, William Moir, W2M1 (COIN), n/a, 383861,  COIN SILVER,NY,B1826,FIDDLE,WINGS
silver, William Nagel, W3N1 (COIN), 1865, 401290,  COIN SILVER,KY,1865,TIPPED,FIDDLE,WINGS
silver, William Nost Co, 57 (STERLING, HOLLOWWARE), 57, 401689,  STERLING, HOLLOWWARE
silver, William Platt, W1P1 (COIN), 1816, 401552,  COIN SILVER,OH,1816,FIDDLE,WINGS
silver, William Roberts Silver, American Cotillion (Stainless), n/a, 290613,  STAINLESS,18/10,HOTEL,ROPE EDGE
silver, William Roberts Silver, American Federal (Stainless), n/a, 290614,  STAINLESS,HOTEL,18/10,OUTLINED
silver, William Roberts Silver, American Hammered (Stainless), n/a, 290618,  STAINLESS,HOTEL,18/10,HAMMERED,FIDDLE
silver, William Roberts Silver, American Scroll (Stainless), n/a, 285661,  STAINLESS,18/10,HOTEL,SCROLL TIP
silver, William Roberts Silver, Braided Edge, n/a, 326590,  STAINLESS,18/10,FEATHERED EDGE
silver, William Roberts Silver, Charleston Pineapple (Stainless), n/a, 285566,  STAINLESS,18/10,PINEAPPLE,FAN
silver, William Roberts Silver, Continental Shell (Stainless), n/a, 322909,  STAINLESS
silver, William Roberts Silver, French Pearl (Stainless), n/a, 285567,  STAINLESS,18/10,BEADED EDGE
silver, William Roberts Silver, Gold Shell (Stainless), n/a, 284763,  STAINLESS,18/8,GOLD SHELL,FIDDLE HANDLE
silver, William Roberts Silver, Imperatore (Sterling), n/a, 320684,  STERLING, GLOSSY, LEAF OUTLINE,PLUME TIP
silver, William Roberts Silver, Queens (Silverplate), n/a, 320689,  SILVERPLATE, GLOSSY,SCROLL OUTLINE,PLUME
silver, William Roberts Silver, Renaissance (Stainless), n/a, 322922,  STAINLESS
silver, William Roberts Silver, Silver Shell (Silverplate), n/a, 290617,  SILVERPLATE,HOTEL,FIDDLE,SHELL
silver, William Roberts Silver, Williamsburg Shell (Stainless), n/a, 291675,  STAINLESS,18/10,SHELL
silver, William Roberts Silver, Yorktown (Stainless), n/a, 291681,  STAINLESS,18/10,TIPPED,CENTER RIDGE
silver, William Roberts Silver, WMR1 (Silverplate), n/a, 323892,  SILVERPLATE,CHINA,SHELL TIP,OUTLINED
silver, William Rogers & Son, W5R1 (COIN), 1850, 414983,  COIN SILVER,CT,1850,TIPPED,FIDDLE,WINGS
silver, William S. Morgan, WSA1 (COIN), n/a, 382292,  COIN SILVER,NY,1837,FIDDLE,WINGS
silver, William Sudell, WUE1 (STERLING, HOLLOWWARE), n/a, 405315,  STERLING, HOLLOWWARE, PLAIN
silver, William Turner Gale , W1G1 (COIN), n/a, 354881,  COIN SILVER,MA,1837,TIPPED,WINGS
silver, William W Willard, WWM1 (COIN), n/a, 353821,  COIN SILVER,NY,1841,FIDDLE,TIPPED,WINGS
silver, William W Willard, WWM2 (COIN), n/a, 371237,  COIN SILVER,NY,1841,SCROLLS&AMP;DOTS
silver, William Ward Jr, WWJ1 (COIN), n/a, 333384,  COIN SILVER,CT,1757,PLAIN,ROUND
silver, William Yeoward Flatware, Painswick (Sterling), n/a, 409848,  STERLING, FAN/LEAVES AT TIP
silver, William Yeoward Flatware, WYF1 (STERLING), n/a, 324364,  STERLING,FEATHER EDGE,GLOSSY
silver, Williams Bros Mfg Co, Altura (Silverplate), n/a, 289681,  SILVERPLATE,WREATH,FLOWERS
silver, Williams Bros Mfg Co, American Silver One, n/a, 111014,  SILVERPLATE,NO DATE, AMERICAN SILVER CO
silver, Williams Bros Mfg Co, Beatrice (Silverplate, 1919), 1919, 119590,  SILVERPLATE, 1919   
silver, Williams Bros Mfg Co, Essex (Silvpl,1900), 1900, 111016,  SILVERPLATE, 1900
silver, Williams Bros Mfg Co, Geisha (Slvp,1890), 1890, 111017,  SILVERPLATE, 1890   BEADED &AMP; SCROLLS
silver, Williams Bros Mfg Co, Imperial (Slvrplt, 1919), 1919, 111018,  SILVERPLATE, 1919,WREATH HANDLE
silver, Williams Bros Mfg Co, Kensico (Silverplate), n/a, 220984,  SILVERPLATE,SCROLLS,DOTS,FLOWER
